Sample,X,Y,Z
950,0.016,0.000,1.000
951,0.008,0.008,0.977
952,0.020,-0.012,1.004
953,0.016,-0.004,0.988
954,0.035,-0.004,1.012
955,0.016,-0.012,0.992
956,0.027,0.012,0.988
957,0.016,0.000,0.996
958,0.023,-0.027,0.996
959,0.020,-0.008,0.984
960,0.031,0.012,0.945
961,0.008,0.004,0.926
962,0.023,0.016,1.000
963,0.023,0.012,1.008
964,0.043,0.000,1.035
965,0.004,0.000,0.977
966,0.004,-0.020,0.938
967,0.004,-0.023,0.953
968,0.012,0.008,1.016
969,0.027,-0.004,1.035
970,0.020,-0.020,1.000
971,0.008,0.000,0.941
972,0.012,0.008,0.965
973,0.016,0.004,0.992
974,0.023,0.000,1.043
975,0.027,0.012,0.973
976,0.016,0.000,0.961
977,0.008,-0.004,0.961
978,0.016,-0.035,1.012
979,0.012,-0.031,1.000
980,0.031,0.008,0.992
981,0.012,0.043,0.953
982,0.016,0.008,1.008
983,0.004,-0.023,1.000
984,0.031,-0.012,0.969
985,0.031,0.008,0.973
986,0.008,0.008,0.992
987,0.023,-0.016,0.969
988,0.004,-0.016,0.953
989,0.012,-0.035,1.023
990,0.023,-0.020,0.977
991,0.031,0.020,0.984
992,0.012,0.023,1.000
993,0.012,0.012,1.012
994,0.012,0.008,0.980
995,0.020,-0.012,0.977
996,0.023,-0.023,0.969
997,0.008,-0.004,0.977
998,0.008,0.008,0.977
999,0.016,0.020,1.016
Rate 1375, overflows 0
